,FANTASYPTS,position,relative_value,id,name,sigma,proj_dist,proj_points
358,6.9,TE,1.0,TE87,davis-allen,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420066720>,0.0
359,21.4,TE,1.0,TE86,drew-ogletree,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420066780>,0.0
360,26.5,TE,1.0,TE85,drew-sample,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420066450>,0.0
361,22.8,TE,1.0,TE84,charlie-woerner,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420067920>,0.0
362,25.8,TE,1.0,TE83,erick-all-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420066060>,0.0
363,17.6,TE,1.0,TE82,thomas-fidone-ii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x4200646e0>,0.0
364,12.7,TE,1.0,TE80,luke-farrell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420064590>,0.0
365,166.0,K,1.0,K13,jason-sanders,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420064110>,0.0
366,4.9,TE,1.0,TE79,will-mallory,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420065220>,0.0
367,13.3,TE,1.0,TE78,brevyn-spann-ford,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x4200679e0>,0.0
368,14.0,TE,1.0,TE77,luke-lachey,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420065250>,0.0
369,9.5,TE,1.0,TE76,hunter-long,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x4200649e0>,0.0
370,28.5,TE,1.0,TE75,brock-wright,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420067ce0>,0.0
371,26.1,TE,1.0,TE74,jelani-woods,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420065940>,0.0
372,19.5,TE,1.0,TE73,daniel-bellinger,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420067fe0>,0.0
373,46.8,TE,1.0,TE72,josh-whyle,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420067ec0>,0.0
374,13.1,TE,1.0,TE71,harrison-bryant,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x4200678c0>,0.0
375,25.2,TE,1.0,TE70,kylen-granson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x4200670e0>,0.0
376,29.0,TE,1.0,TE69,payne-durham,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420066930>,0.0
377,29.0,TE,1.0,TE68,tanner-hudson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420066840>,0.0
378,10.4,TE,1.0,TE67,john-bates,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x4200642f0>,0.0
379,36.5,TE,1.0,TE95,nate-adkins,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420065160>,0.0
380,24.7,TE,1.0,TE96,lucas-krull,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420065be0>,0.0
381,6.7,TE,1.0,TE97,tip-reiman,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x420064f50>,0.0
382,9.8,TE,1.0,TE98,durham-smythe,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c440>,0.0
383,139.0,K,1.0,K12,matt-gay,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002fd40>,0.0
384,141.0,K,1.0,K11,jake-elliott,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002e030>,0.0
385,154.2,K,1.0,K10,evan-mcpherson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c980>,0.0
386,146.0,K,1.0,K9,tyler-bass,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c350>,0.0
387,191.0,K,1.0,K8,chris-boswell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002e780>,0.0
388,172.0,K,1.0,K7,ka'imi-fairbairn,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c9b0>,0.0
389,171.8,K,1.0,K6,harrison-butker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002db80>,0.0
390,164.0,K,1.0,K5,chase-mclaughlin,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c860>,0.0
391,160.0,K,1.0,K4,wil-lutz,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002f7a0>,0.0
392,179.0,K,1.0,K3,cameron-dicker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002fb90>,0.0
393,161.0,K,1.0,K2,jake-bates,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002f710>,0.0
394,192.0,K,1.0,K1,brandon-aubrey,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002d310>,0.0
395,4.2,TE,1.0,TE113,moliki-matavao,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c410>,0.0
396,7.4,TE,1.0,TE112,tucker-fisk,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002e6f0>,0.0
397,3.4,TE,1.0,TE111,caleb-lohner,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002dbe0>,0.0
398,4.0,TE,1.0,TE110,brayden-willis,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002ddf0>,0.0
399,2.2,TE,1.0,TE109,teagan-quitoriano,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002ce90>,0.0
400,6.2,TE,1.0,TE108,ben-sims,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c0b0>,0.0
401,2.7,TE,1.0,TE107,shane-zylstra,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002f080>,0.0
402,10.5,TE,1.0,TE106,chris-manhertz,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002eea0>,0.0
403,6.2,TE,1.0,TE105,tanner-mclachlan,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002f170>,0.0
404,8.7,TE,1.0,TE104,jackson-hawes,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002f800>,0.0
405,3.1,TE,1.0,TE103,tanner-conner,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002ddc0>,0.0
406,21.2,TE,1.0,TE102,eric-saubert,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002e600>,0.0
407,12.2,TE,1.0,TE101,gavin-bartholomew,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002d6d0>,0.0
408,11.3,TE,1.0,TE100,devin-culp,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002cb30>,0.0
409,13.0,TE,1.0,TE99,connor-heyward,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002c3b0>,0.0
410,20.8,RB,1.0,RB121,alec-ingold,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002d640>,0.0
411,51.3,RB,1.0,RB84,jordan-james,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002ea20>,0.0
412,38.9,RB,1.0,RB119,tyler-goodson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002dee0>,0.0
413,10.2,WR,1.0,WR133,jalin-hyatt,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002fbc0>,0.0
414,8.0,WR,1.0,WR160,michael-gallup,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002d520>,0.0
415,16.0,WR,1.0,WR159,jimmy-horn-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002d460>,0.0
416,12.3,WR,1.0,WR158,johnny-wilson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002ef60>,0.0
417,48.1,WR,1.0,WR157,tyler-johnson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002eab0>,0.0
418,5.5,WR,1.0,WR156,treylon-burks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x42002e4b0>,0.0
419,33.6,WR,1.0,WR155,derius-davis,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3380>,0.0
420,23.2,WR,1.0,WR154,jake-bobo,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df06b0>,0.0
421,22.3,WR,1.0,WR153,bub-means,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df34a0>,0.0
422,23.8,WR,1.0,WR152,jordan-watkins,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df29c0>,0.0
423,48.0,WR,1.0,WR151,kalif-raymond,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df2120>,0.0
424,1.7,WR,1.0,WR150,javon-baker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df2630>,0.0
425,8.6,WR,1.0,WR149,devontez-walker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df0080>,0.0
426,28.6,WR,1.0,WR148,khadarel-hodge,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df05c0>,0.0
427,16.2,WR,1.0,WR147,arian-smith,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df27e0>,0.0
428,12.4,WR,1.0,WR146,zay-jones,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df17c0>,0.0
429,15.0,WR,1.0,WR145,hunter-renfrow,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df00b0>,0.0
430,44.1,WR,1.0,WR144,juju-smith-schuster,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3980>,0.0
431,3.7,WR,1.0,WR143,malachi-corley,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df2960>,0.0
432,23.7,WR,1.0,WR142,jonathan-mingo,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3a40>,0.0
433,28.3,WR,1.0,WR141,robert-woods,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1a60>,0.0
434,38.0,WR,1.0,WR140,antwane-wells-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df2e40>,0.0
435,51.6,WR,1.0,WR139,van-jefferson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df2030>,0.0
436,48.2,WR,1.0,WR138,theo-wease-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1730>,0.0
437,51.1,WR,1.0,WR137,kendrick-bourne,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df04a0>,0.0
438,26.7,WR,1.0,WR135,ja'lynn-polk,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df0b00>,0.0
439,3.7,WR,1.0,WR161,jamari-thrash,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3b90>,0.0
440,2.9,WR,1.0,WR162,efton-chism-iii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3cb0>,0.0
441,11.6,WR,1.0,WR163,kaden-prather,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df16d0>,0.0
442,11.4,WR,1.0,WR177,xavier-gipson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df13d0>,0.0
443,30.8,WR,1.0,WR188,tylan-wallace,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3da0>,0.0
444,5.2,WR,1.0,WR187,xavier-smith,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df0350>,0.0
445,42.1,WR,1.0,WR186,nelson-agholor,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1010>,0.0
446,20.0,WR,1.0,WR185,brennan-eagles,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1910>,0.0
447,30.2,WR,1.0,WR184,austin-trammell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3f50>,0.0
448,29.7,WR,1.0,WR183,jalen-brooks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3350>,0.0
449,29.2,WR,1.0,WR182,trey-palmer,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df3140>,0.0
450,9.4,WR,1.0,WR181,scotty-miller,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1f10>,0.0
451,51.9,WR,1.0,WR180,justin-watson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df27b0>,0.0
452,16.9,WR,1.0,WR179,mason-tipton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df2180>,0.0
453,11.1,WR,1.0,WR178,dj-chark-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1dc0>,0.0
454,14.2,WR,1.0,WR176,ainias-smith,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df1310>,0.0
455,14.6,WR,1.0,WR164,ricky-white-iii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410df10d0>,0.0
456,6.7,WR,1.0,WR175,tyquan-thornton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc15e0>,0.0
457,27.2,WR,1.0,WR174,mecole-hardman-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc1bb0>,0.0
458,9.7,WR,1.0,WR173,deandre-carter,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0140>,0.0
459,69.1,WR,1.0,WR172,david-moore,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3470>,0.0
460,30.2,WR,1.0,WR171,julian-fleming,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc1f70>,0.0
461,15.2,WR,1.0,WR170,k.j.-osborn,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3f20>,0.0
462,26.6,WR,1.0,WR169,rondale-moore,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc17f0>,0.0
463,64.3,WR,1.0,WR168,sterling-shepard,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc00e0>,0.0
464,27.1,WR,1.0,WR167,nick-nash,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc38c0>,0.0
465,4.2,WR,1.0,WR166,david-bell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc2f60>,0.0
466,39.9,WR,1.0,WR165,cedrick-wilson-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc12b0>,0.0
467,32.4,WR,1.0,WR134,jahan-dotson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc00b0>,0.0
468,71.8,WR,1.0,WR131,greg-dortch,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0260>,0.0
469,18.2,WR,1.0,WR190,ashton-dulin,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3d10>,0.0
470,8.7,WR,1.0,WR130,jacob-cowing,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc10d0>,0.0
471,72.6,WR,1.0,WR84,diontae-johnson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc22d0>,0.0
472,62.3,WR,1.0,WR83,elic-ayomanor,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0f50>,0.0
473,74.8,WR,1.0,WR81,jaylin-noel,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0e90>,0.0
474,76.6,WR,1.0,WR77,jalen-coker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3ad0>,0.0
475,9.6,QB,1.0,QB68,davis-mills,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc20f0>,0.0
476,5.9,QB,1.0,QB69,quinn-ewers,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc34d0>,0.0
477,13.7,QB,1.0,QB70,trey-lance,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3440>,0.0
478,64.6,WR,1.0,WR58,tre'-harris,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc2930>,0.0
479,65.9,WR,1.0,WR57,cedric-tillman,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc2ab0>,0.0
480,68.8,WR,1.0,WR56,luther-burden-iii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc1790>,0.0
481,17.6,QB,1.0,QB71,riley-leonard,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc1400>,0.0
482,57.4,WR,1.0,WR54,christian-kirk,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0a40>,0.0
483,69.8,WR,1.0,WR52,rashid-shaheed,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0ec0>,0.0
484,49.9,WR,1.0,WR50,brandon-aiyuk,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc35c0>,0.0
485,21.8,QB,1.0,QB72,dorian-thompson-robinson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0da0>,0.0
486,28.8,QB,1.0,QB73,tanner-mckee,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3da0>,0.0
487,85.1,QB,1.0,QB74,drew-lock,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc08c0>,0.0
488,8.4,QB,1.0,QB75,brandon-allen,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3860>,0.0
489,22.8,QB,1.0,QB76,case-keenum,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc3200>,0.0
490,9.5,QB,1.0,QB77,kyle-mccord,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0560>,0.0
491,0.0,QB,1.0,QB78,clayton-tune,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc2660>,0.0
492,9.0,QB,1.0,QB79,bailey-zappe,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc2600>,0.0
493,7.1,QB,1.0,QB80,stetson-bennett-iv,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410dc0a10>,0.0
494,13.5,QB,1.0,QB81,tommy-devito,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d911f0>,0.0
495,7.9,QB,1.0,QB82,skylar-thompson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93650>,0.0
496,0.5,QB,1.0,QB67,jarrett-stidham,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91040>,0.0
497,52.4,WR,1.0,WR93,dyami-brown,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93260>,0.0
498,56.6,WR,1.0,WR94,brandin-cooks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92e70>,0.0
499,67.4,WR,1.0,WR114,tai-felton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93fe0>,0.0
500,60.3,WR,1.0,WR129,isaiah-bond,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93950>,0.0
501,46.2,WR,1.0,WR128,keandre-lambert-smith,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91e80>,0.0
502,61.5,WR,1.0,WR126,jaylin-lane,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d912e0>,0.0
503,48.2,WR,1.0,WR125,curtis-samuel,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91d90>,0.0
504,51.7,WR,1.0,WR123,chimere-dike,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93860>,0.0
505,31.9,WR,1.0,WR122,josh-reynolds,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92ff0>,0.0
506,43.4,WR,1.0,WR121,savion-williams,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92f30>,0.0
507,53.1,WR,1.0,WR119,troy-franklin,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90320>,0.0
508,68.8,WR,1.0,WR118,noah-brown,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90260>,0.0
509,75.0,WR,1.0,WR116,marquez-valdes-scantling,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92a20>,0.0
510,43.4,WR,1.0,WR115,john-metchie-iii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92ea0>,0.0
511,41.5,WR,1.0,WR113,jordan-whittington,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92150>,0.0
512,41.8,WR,1.0,WR95,malik-washington,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92030>,0.0
513,77.9,WR,1.0,WR111,tutu-atwell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90800>,0.0
514,43.9,WR,1.0,WR110,gabe-davis,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93050>,0.0
515,39.4,WR,1.0,WR109,tez-johnson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91d00>,0.0
516,23.3,WR,1.0,WR108,dont'e-thornton-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91160>,0.0
517,12.7,WR,1.0,WR107,jermaine-burton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90d70>,0.0
518,36.5,WR,1.0,WR106,isaac-teslaa,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90a40>,0.0
519,42.6,WR,1.0,WR104,tory-horton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90f50>,0.0
520,25.8,WR,1.0,WR103,luke-mccaffrey,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92c60>,0.0
521,53.9,WR,1.0,WR102,xavier-restrepo,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92c90>,0.0
522,75.9,WR,1.0,WR99,tim-patrick,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90d10>,0.0
523,81.0,WR,1.0,WR97,parker-washington,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d93e30>,0.0
524,13.6,WR,1.0,WR189,konata-mumpfield,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d90ad0>,0.0
525,10.4,WR,1.0,WR191,skyy-moore,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91580>,0.0
526,26.4,RB,1.0,RB118,marcus-yarns,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92720>,0.0
527,69.4,RB,1.0,RB55,roschon-johnson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d92fc0>,0.0
528,26.5,RB,1.0,RB85,khalil-herbert,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d905f0>,0.0
529,82.7,RB,1.0,RB83,ty-johnson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91b20>,0.0
530,54.6,RB,1.0,RB82,kenneth-gainwell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d91e20>,0.0
531,70.4,RB,1.0,RB81,ollie-gordon-ii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51a60>,0.0
532,58.2,RB,1.0,RB80,brashard-smith,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d515b0>,0.0
533,86.1,RB,1.0,RB79,devin-singletary,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d505f0>,0.0
534,64.2,RB,1.0,RB77,sean-tucker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51040>,0.0
535,46.2,RB,1.0,RB76,audric-estime,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d524b0>,0.0
536,37.7,RB,1.0,RB75,tahj-brooks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50500>,0.0
537,20.7,RB,1.0,RB74,trevor-etienne,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d52d80>,0.0
538,19.6,RB,1.0,RB73,elijah-mitchell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d52780>,0.0
539,16.9,RB,1.0,RB72,woody-marks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50a70>,0.0
540,61.4,RB,1.0,RB71,raheem-mostert,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d539b0>,0.0
541,6.3,RB,1.0,RB70,keaton-mitchell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51e20>,0.0
542,47.0,RB,1.0,RB69,jarquez-hunter,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50260>,0.0
543,85.2,RB,1.0,RB68,jaleel-mclaughlin,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51dc0>,0.0
544,35.1,RB,1.0,RB67,devin-neal,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51130>,0.0
545,13.7,RB,1.0,RB66,will-shipley,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50bf0>,0.0
546,41.5,RB,1.0,RB65,kyle-monangai,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d509e0>,0.0
547,46.3,RB,1.0,RB64,dj-giddens,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d533b0>,0.0
548,65.3,RB,1.0,RB62,miles-sanders,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d53bf0>,0.0
549,26.6,RB,1.0,RB61,kendre-miller,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51bb0>,0.0
550,2.3,RB,1.0,RB59,marshawn-lloyd,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d528a0>,0.0
551,30.0,RB,1.0,RB58,blake-corum,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d53140>,0.0
552,34.1,RB,1.0,RB57,bhayshul-tuten,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d504d0>,0.0
